$ID,$ID_NAME,BonusBoots,BonusGloves,BonusSubWeapon,BonusTopAndBottom,BonusWeapon,Description,Icon,Link_Collections,Link_Cubes,Link_Maps,Link_Maps_Exploration,Link_Monsters,Link_RecipeMaterial,Link_RecipeTarget,Link_Skill,Name,Price,TimeCoolDown,TimeLifeTime,Tradability,Type,TypeGem,Weight
744381,GEM_Murmillo_CassisCrista,"[{""Stat"": ""Cassis Crista Skill Level + 1""}]","[{""Stat"": ""Cassis Crista Skill Level + 1""}]",,"[{""Stat"": ""Cassis Crista Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_swordman,,,,,,,,11301,Cassis Crista Gem,100,0.0,0.0,TTFT,12,0,1.0
744382,GEM_Murmillo_Sprint,"[{""Stat"": ""Sprint Skill Level + 1""}]","[{""Stat"": ""Sprint Skill Level + 1""}]",,"[{""Stat"": ""Sprint Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_swordman,,,,,,,,11309,Sprint Gem,100,0.0,0.0,TTFT,12,0,1.0
744383,GEM_Dragoon_DragoonHelmet,"[{""Stat"": ""Dragonoid Skill Lvl + 1""}]","[{""Stat"": ""Dragonoid Skill Lvl + 1""}]",,"[{""Stat"": ""Dragonoid Skill Lvl + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_swordman,,,,,,,,11408,Dragonoid Gem,100,0.0,0.0,TTFT,12,0,1.0
744384,GEM_Templer_BuildForge,"[{""Stat"": ""Forge Skill Level + 1""}]","[{""Stat"": ""Forge Skill Level + 1""}]",,"[{""Stat"": ""Forge Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_swordman,,,,,,,,11508,(Faded) Forge Gem,100,0.0,0.0,TTFT,12,0,1.0
744385,GEM_Templer_BuildShieldCharger,"[{""Stat"": ""Shield Charger Skill Level + 1""}]","[{""Stat"": ""Shield Charger Skill Level + 1""}]",,"[{""Stat"": ""Shield Charger Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_swordman,,,,,,,,11509,(Faded) Shield Charger Gem,100,0.0,0.0,TTFT,12,0,1.0
744386,GEM_Templer_HorseRiding,"[{""Stat"": ""Horse Riding Skill Level + 1""}]","[{""Stat"": ""Horse Riding Skill Level + 1""}]",,"[{""Stat"": ""Horse Riding Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_swordman,,,,,,,,11511,(Faded) Horse Riding Gem,100,0.0,0.0,TTFT,12,0,1.0
744387,GEM_Rancer_Commence,"[{""Stat"": ""Initiate Skill Level + 1""}]","[{""Stat"": ""Initiate Skill Level + 1""}]",,"[{""Stat"": ""Initiate Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_swordman,,,,,,,,11606,Initiate Gem,100,0.0,0.0,TTFT,12,0,1.0
744388,GEM_Rancer_Prevent,"[{""Stat"": ""Prevent Skill Level + 1""}]","[{""Stat"": ""Prevent Skill Level + 1""}]",,"[{""Stat"": ""Prevent Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_swordman,,,,,,,,11607,Prevent Gem,100,0.0,0.0,TTFT,12,0,1.0
744389,GEM_Matador_Capote,"[{""Stat"": ""Capote Skill Level + 1""}]","[{""Stat"": ""Capote Skill Level + 1""}]",,"[{""Stat"": ""Capote Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_swordman,,,,,,,,11701,Capote Gem,100,0.0,0.0,TTFT,12,0,1.0
744390,GEM_Matador_Ole,"[{""Stat"": ""Ole Skill Level + 1""}]","[{""Stat"": ""Ole Skill Level + 1""}]",,"[{""Stat"": ""Ole Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_swordman,,,,,,,,11704,Ole Gem,100,0.0,0.0,TTFT,12,0,1.0
744391,GEM_Matador_BackSlide,"[{""Stat"": ""Back Slide Skill Level + 1""}]","[{""Stat"": ""Back Slide Skill Level + 1""}]",,"[{""Stat"": ""Back Slide Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_swordman,,,,,,,,11706,Back Slide Gem,100,0.0,0.0,TTFT,12,0,1.0
744392,GEM_NakMuay_RamMuay,"[{""Stat"": ""Ram Muay Skill Level + 1""}]","[{""Stat"": ""Ram Muay Skill Level + 1""}]",,"[{""Stat"": ""Ram Muay Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_swordman,,,,,,,,11801,Ram Muay Gem,100,0.0,0.0,TTFT,12,0,1.0
744393,GEM_NakMuay_MuayThai,"[{""Stat"": ""Muay Thai Skill Level + 1""}]","[{""Stat"": ""Muay Thai Skill Level + 1""}]",,"[{""Stat"": ""Muay Thai Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_swordman,,,,,,,,11806,Muay Thai Gem,100,0.0,0.0,TTFT,12,0,1.0
744394,GEM_Retiarii_FishingNetsDraw,"[{""Stat"": ""Pull Rete Skill Level + 1""}]","[{""Stat"": ""Pull Rete Skill Level + 1""}]",,"[{""Stat"": ""Pull Rete Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_swordman,,,,,,,,11901,Pull Rete Gem,100,0.0,0.0,TTFT,12,0,1.0
744395,GEM_Retiarii_ThrowingFishingNet,"[{""Stat"": ""Throw Rete Skill Level + 1""}]","[{""Stat"": ""Throw Rete Skill Level + 1""}]",,"[{""Stat"": ""Throw Rete Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_swordman,,,,,,,,11902,Throw Rete Gem,100,0.0,0.0,TTFT,12,0,1.0
744396,GEM_Retiarii_DaggerGuard,"[{""Stat"": ""Dagger Guard Skill Level + 1""}]","[{""Stat"": ""Dagger Guard Skill Level + 1""}]",,"[{""Stat"": ""Dagger Guard Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_swordman,,,,,,,,11903,Dagger Guard Gem,100,0.0,0.0,TTFT,12,0,1.0
744397,GEM_Hackapell_HakkaPalle,"[{""Stat"": ""Hakka Palle Skill Level + 1""}]","[{""Stat"": ""Hakka Palle Skill Level + 1""}]",,"[{""Stat"": ""Hakka Palle Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_swordman,,,,,,,,12002,Hakka Palle Gem,100,0.0,0.0,TTFT,12,0,1.0
744398,GEM_BlossomBlader_Flowering,"[{""Stat"": ""Flowering Skill Level + 1""}]","[{""Stat"": ""Flowering Skill Level + 1""}]",,"[{""Stat"": ""Flowering Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_swordman,,,,,,,,12101,Flowering Gem,100,0.0,0.0,TTFT,12,0,1.0
744399,GEM_BlossomBlader_StartUp,"[{""Stat"": ""StartUp Skill Level + 1""}]","[{""Stat"": ""StartUp Skill Level + 1""}]",,"[{""Stat"": ""StartUp Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_swordman,,,,,,,,12106,StartUp Gem,100,0.0,0.0,TTFT,12,0,1.0
744446,GEM_Sorcerer_Obey,"[{""Stat"": ""Riding Skill Level + 1""}]","[{""Stat"": ""Riding Skill Level + 1""}]",,"[{""Stat"": ""Riding Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_wizerd,,,,,,,,20703,Riding Gem,100,0.0,0.0,TTFT,12,0,1.0
744447,GEM_Sorcerer_Morph,"[{""Stat"": ""Morph Skill Level + 1""}]","[{""Stat"": ""Morph Skill Level + 1""}]",,"[{""Stat"": ""Morph Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_wizerd,,,,,,,,20704,Morph Gem,100,0.0,0.0,TTFT,12,0,1.0
744448,GEM_Sorcerer_SummonServant,"[{""Stat"": ""Summon Servant Skill Level + 1""}]","[{""Stat"": ""Summon Servant Skill Level + 1""}]",,"[{""Stat"": ""Summon Servant Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_wizerd,,,,,,,,20708,Summon Servant Gem,100,0.0,0.0,TTFT,12,0,1.0
744449,GEM_Chronomancer_Pass,"[{""Stat"": ""Pass Skill Level + 1""}]","[{""Stat"": ""Pass Skill Level + 1""}]",,"[{""Stat"": ""Pass Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_wizerd,,,,,,,,20807,Pass Gem,100,0.0,0.0,TTFT,12,0,1.0
744450,GEM_Chronomancer_QuickCast,"[{""Stat"": ""Quick Cast Skill Level + 1""}]","[{""Stat"": ""Quick Cast Skill Level + 1""}]",,"[{""Stat"": ""Quick Cast Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_wizerd,,,,,,,,20808,Quick Cast,100,0.0,0.0,TTFT,12,0,1.0
744451,GEM_Necromancer_CreateShoggoth,"[{""Stat"": ""Create Shoggoth Skill Level + 1""}]","[{""Stat"": ""Create Shoggoth Skill Level + 1""}]",,"[{""Stat"": ""Create Shoggoth Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_wizerd,,,,,,,,20902,Create Shoggoth Gem,100,0.0,0.0,TTFT,12,0,1.0
744452,GEM_Necromancer_Disinter,"[{""Stat"": ""Disinter Skill Level + 1""}]","[{""Stat"": ""Disinter Skill Level + 1""}]",,"[{""Stat"": ""Disinter Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_wizerd,,,,,,,,20906,Disinter Gem,100,0.0,0.0,TTFT,12,0,1.0
744453,GEM_Necromancer_RaiseDead,"[{""Stat"": ""Raise Dead Skill Level + 1""}]","[{""Stat"": ""Raise Dead Skill Level + 1""}]",,"[{""Stat"": ""Raise Dead Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_wizerd,,,,,,,,20909,Raise Dead Gem,100,0.0,0.0,TTFT,12,0,1.0
744454,GEM_Necromancer_RaiseSkullarcher,"[{""Stat"": ""Raise Skull Archer Skill Level + 1""}]","[{""Stat"": ""Raise Skull Archer Skill Level + 1""}]",,"[{""Stat"": ""Raise Skull Archer Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_wizerd,,,,,,,,20911,Raise Skull Archer Gem,100,0.0,0.0,TTFT,12,0,1.0
744455,GEM_Alchemist_Dig,"[{""Stat"": ""Dig Skill Level + 1""}]","[{""Stat"": ""Dig Skill Level + 1""}]",,"[{""Stat"": ""Dig Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_wizerd,,,,,,,,21002,Dig Gem,100,0.0,0.0,TTFT,12,0,1.0
744456,GEM_Alchemist_Roasting,"[{""Stat"": ""Gem Roasting Skill Level + 1""}]","[{""Stat"": ""Gem Roasting Skill Level + 1""}]",,"[{""Stat"": ""Gem Roasting Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_wizerd,,,,,,,,21003,Gem Roasting Gem,100,0.0,0.0,TTFT,12,0,1.0
744457,GEM_Alchemist_Tincturing,"[{""Stat"": ""Tincturing Skill Level + 1""}]","[{""Stat"": ""Tincturing Skill Level + 1""}]",,"[{""Stat"": ""Tincturing Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_wizerd,,,,,,,,21005,Tincturing Gem,100,0.0,0.0,TTFT,12,0,1.0
744458,GEM_Alchemist_MagnumOpus,"[{""Stat"": ""Magnum Opus Skill Level + 1""}]","[{""Stat"": ""Magnum Opus Skill Level + 1""}]",,"[{""Stat"": ""Magnum Opus Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_wizerd,,,,,,,,21006,Magnum Opus Gem,100,0.0,0.0,TTFT,12,0,1.0
744459,GEM_Featherfoot_Levitation,"[{""Stat"": ""Levitation Skill Level + 1""}]","[{""Stat"": ""Levitation Skill Level + 1""}]",,"[{""Stat"": ""Levitation Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_wizerd,,,,,,,,21107,Deleted Gem,100,0.0,0.0,TTFT,12,0,1.0
744460,GEM_Warlock_EvilSacrifice,"[{""Stat"": ""Evil Sacrifice Skill Level + 1""}]","[{""Stat"": ""Evil Sacrifice Skill Level + 1""}]",,"[{""Stat"": ""Evil Sacrifice Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_wizerd,,,,,,,,21205,Evil Sacrifice Gem,100,0.0,0.0,TTFT,12,0,1.0
744461,GEM_RuneCaster_Ehwaz,"[{""Stat"": ""Rune of Gravity Skill Level + 1""}]","[{""Stat"": ""Rune of Gravity Skill Level + 1""}]",,"[{""Stat"": ""Rune of Gravity Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_wizerd,,,,,,,,21307,Rune of Gravity Gem,100,0.0,0.0,TTFT,12,0,1.0
744462,GEM_RuneCaster_Berkana,"[{""Stat"": ""Rune of Beginning Skill Level + 1""}]","[{""Stat"": ""Rune of Beginning Skill Level + 1""}]",,"[{""Stat"": ""Rune of Beginning Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_wizerd,,,,,,,,21308,Rune of Beginning Gem,100,0.0,0.0,TTFT,12,0,1.0
744463,GEM_Sage_Portal,"[{""Stat"": ""Portal Skill Level + 1""}]","[{""Stat"": ""Portal Skill Level + 1""}]",,"[{""Stat"": ""Portal Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_wizerd,,,,,,,,21401,Portal Gem,100,0.0,0.0,TTFT,12,0,1.0
744464,GEM_Sage_Blink,"[{""Stat"": ""Blink Skill Level + 1""}]","[{""Stat"": ""Blink Skill Level + 1""}]",,"[{""Stat"": ""Blink Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_wizerd,,,,,,,,21405,Blink Gem,100,0.0,0.0,TTFT,12,0,1.0
744465,GEM_Sage_MissileHole,"[{""Stat"": ""Missile Hole Skill Level + 1""}]","[{""Stat"": ""Missile Hole Skill Level + 1""}]",,"[{""Stat"": ""Missile Hole Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_wizerd,,,,,,,,21408,Missile Hole Gem,100,0.0,0.0,TTFT,12,0,1.0
744466,GEM_Sage_PortalShop,"[{""Stat"": ""Portal Shop Skill Level + 1""}]","[{""Stat"": ""Portal Shop Skill Level + 1""}]",,"[{""Stat"": ""Portal Shop Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_wizerd,,,,,,,,21409,Portal Shop Gem,100,0.0,0.0,TTFT,12,0,1.0
744467,GEM_Shadowmancer_ShadowPool,"[{""Stat"": ""Shadow Pool Skill Level + 1""}]","[{""Stat"": ""Shadow Pool Skill Level + 1""}]",,"[{""Stat"": ""Shadow Pool Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_wizerd,,,,,,,,21603,Shadow Pool Gem,100,0.0,0.0,TTFT,12,0,1.0
744468,GEM_Shadowmancer_Hallucination,"[{""Stat"": ""Hallucination Skill Level + 1""}]","[{""Stat"": ""Hallucination Skill Level + 1""}]",,"[{""Stat"": ""Hallucination Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_wizerd,,,,,,,,21604,Hallucination Gem,100,0.0,0.0,TTFT,12,0,1.0
744469,GEM_Shadowmancer_ShadowFatter,"[{""Stat"": ""Shadow Fetter Skill Level + 1""}]","[{""Stat"": ""Shadow Fetter Skill Level + 1""}]",,"[{""Stat"": ""Shadow Fetter Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_wizerd,,,,,,,,21606,Shadow Fatter Gem,100,0.0,0.0,TTFT,12,0,1.0
744470,GEM_Shadowmancer_InfernalShadow,"[{""Stat"": ""Infernal Shadow Skill Level + 1""}]","[{""Stat"": ""Infernal Shadow Skill Level + 1""}]",,"[{""Stat"": ""Infernal Shadow Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_wizerd,,,,,,,,21613,Infernal Shadow Gem,100,0.0,0.0,TTFT,12,0,1.0
744471,GEM_Onmyoji_GenbuArmor,"[{""Stat"": ""Genbu Armor Skill Level + 1""}]","[{""Stat"": ""Genbu Armor Skill Level + 1""}]",,"[{""Stat"": ""Genbu Armor Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_wizerd,,,,,,,,21611,Deleted Gem,100,0.0,0.0,TTFT,12,0,1.0
744472,GEM_Onmyoji_CrystalballShikigami,"[{""Stat"": ""Essence\u00a0of\u00a0Shikigami Skill Level + 1""}]","[{""Stat"": ""Essence\u00a0of\u00a0Shikigami Skill Level + 1""}]",,"[{""Stat"": ""Essence\u00a0of\u00a0Shikigami Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_wizerd,,,,,,,,21615,Deleted Gem,100,0.0,0.0,TTFT,12,0,1.0
744473,GEM_Daoshi_LightningCharm,"[{""Stat"": ""Strengthen Charm Skill Level + 1""}]","[{""Stat"": ""Strengthen Charm Skill Level + 1""}]",,"[{""Stat"": ""Strengthen Charm Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_wizerd,,,,,,,,21809,Strengthen Charm Gem,100,0.0,0.0,TTFT,12,0,1.0
744474,GEM_Daoshi_FlameRadiation,"[{""Stat"": ""Flame Radiation Charm Skill Level +1""}]","[{""Stat"": ""Flame Radiation Charm Skill Level +1""}]",,"[{""Stat"": ""Flame Radiation Charm Skill Level +1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_wizerd,,,,,,,,21811,Deleted Gem,100,0.0,0.0,TTFT,12,0,1.0
744475,GEM_Daoshi_FireCharm,"[{""Stat"": ""Fire\u00a0Charm Skill Level + 1""}]","[{""Stat"": ""Fire\u00a0Charm Skill Level + 1""}]",,"[{""Stat"": ""Fire\u00a0Charm Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_wizerd,,,,,,,,21812,Fire Charm Gem,100,0.0,0.0,TTFT,12,0,1.0
744476,GEM_TerraMancer_SandWall,"[{""Stat"": ""Sand Wall Skill Level + 1""}]","[{""Stat"": ""Sand Wall Skill Level + 1""}]",,"[{""Stat"": ""Sand Wall Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_wizerd,,,,,,,,21902,Sand Wall Gem,100,0.0,0.0,TTFT,12,0,1.0
744538,GEM_Archer_Jump,"[{""Stat"": ""Leap Skill Level + 1""}]","[{""Stat"": ""Leap Skill Level + 1""}]",,"[{""Stat"": ""Leap Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_archer,,,,,,,,30009,Leap Gem,100,0.0,0.0,TTFT,12,0,1.0
744539,GEM_Hunter_Praise,"[{""Stat"": ""Praise Skill Level + 1""}]","[{""Stat"": ""Praise Skill Level + 1""}]",,"[{""Stat"": ""Praise Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_archer,,,,,,,,30404,Praise Gem,100,0.0,0.0,TTFT,12,0,1.0
744540,GEM_Falconer_Aiming,"[{""Stat"": ""Aiming Skill Level + 1""}]","[{""Stat"": ""Aiming Skill Level + 1""}]",,"[{""Stat"": ""Aiming Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_archer,,,,,,,,31011,Aiming Gem,100,0.0,0.0,TTFT,12,0,1.0
744541,GEM_Falconer_FirstStrike,"[{""Stat"": ""Pre-Emptive Attack Skill Level + 1""}]","[{""Stat"": ""Pre-Emptive Attack Skill Level + 1""}]",,"[{""Stat"": ""Pre-Emptive Attack Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_archer,,,,,,,,31012,Pre-Emptive Strike Gem,100,0.0,0.0,TTFT,12,0,1.0
744542,GEM_Cannoneer_SmokeGrenade,"[{""Stat"": ""Smoke Grenade Skill Level + 1""}]","[{""Stat"": ""Smoke Grenade Skill Level + 1""}]",,"[{""Stat"": ""Smoke Grenade Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_archer,,,,,,,,31106,Smoke Grenade Gem,100,0.0,0.0,TTFT,12,0,1.0
744543,GEM_Cannoneer_Bazooka,"[{""Stat"": ""Bazooka Skill Level + 1""}]","[{""Stat"": ""Bazooka Skill Level + 1""}]",,"[{""Stat"": ""Bazooka Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_archer,,,,,,,,31107,Bazooka Gem,100,0.0,0.0,TTFT,12,0,1.0
744544,GEM_Musketeer_SnipersSerenity,"[{""Stat"": ""Sniper's Serenity Skill Level + 1""}]","[{""Stat"": ""Sniper's Serenity Skill Level + 1""}]",,"[{""Stat"": ""Sniper's Serenity Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_archer,,,,,,,,31209,Deleted Gem,100,0.0,0.0,TTFT,12,0,1.0
744545,GEM_Musketeer_PrimeAndLoad,"[{""Stat"": ""Prime and Load Skill Level + 1""}]","[{""Stat"": ""Prime and Load Skill Level + 1""}]",,"[{""Stat"": ""Prime and Load Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_archer,,,,,,,,31210,Prime and Load Gem,100,0.0,0.0,TTFT,12,0,1.0
744546,GEM_Appraiser_Apprise,"[{""Stat"": ""Identify Skill Level + 1""}]","[{""Stat"": ""Identify Skill Level + 1""}]",,"[{""Stat"": ""Identify Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_archer,,,,,,,,31501,Identify Gem,100,0.0,0.0,TTFT,12,0,1.0
744547,GEM_Appraiser_Overestimate,"[{""Stat"": ""Overestimate Skill Level + 1""}]","[{""Stat"": ""Overestimate Skill Level + 1""}]",,"[{""Stat"": ""Overestimate Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_archer,,,,,,,,31502,Deleted Gem,100,0.0,0.0,TTFT,12,0,1.0
744548,GEM_Appraiser_Forgery,"[{""Stat"": ""Forgery Skill Level + 1""}]","[{""Stat"": ""Forgery Skill Level + 1""}]",,"[{""Stat"": ""Forgery Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_archer,,,,,,,,31503,Deleted Gem,100,0.0,0.0,TTFT,12,0,1.0
744549,GEM_Appraiser_Devaluation,"[{""Stat"": ""Devaluation Skill Level + 1""}]","[{""Stat"": ""Devaluation Skill Level + 1""}]",,"[{""Stat"": ""Devaluation Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_archer,,,,,,,,31504,Devaluation Gem,100,0.0,0.0,TTFT,12,0,1.0
