$ID,$ID_NAME,Armor,Description,Element,Icon,Level,Link_Items,Link_Maps,Name,Race,Rank,Size,Stat_CON,Stat_DEX,Stat_INT,Stat_SPR,Stat_STR,Type
59553,Giltine_boss_Naktis_minimal,2,Naktis has three sisters who are Demon Lords and they are all related to the Demon Queen Gesti.,0,boss_naktis,460,,,Demon Army Naktis,1,0,2,139,93,325,279,93,0
59554,Legend_Boss_Giltine_Guild,5,"Giltine's 'illusion' based on the memories that Abataras peeked through Mulia's mind. This illusion made by the power of Chaos, is weaker than Giltine's original power but is intimidating enough.",6,boss_giltine,500,,,Demon Goddess Giltine,1,0,3,151,101,353,303,101,0
59555,Legend_Boss_Giltine_GMission,5,"Giltine's 'illusion' based on the memories that Abataras peeked through Mulia's mind. This illusion made by the power of Chaos, is weaker than Giltine's original power but is intimidating enough.",6,boss_giltine,500,,,Demon Goddess Giltine,1,0,3,151,101,353,303,101,0
59556,Legend_Boss_Avataras_Guild,5,"Abataras emerged from the chaos created by the power of Laima and Giltine. Abataras, an unusual being that has never been found in any world, does not negotiate with anyone and is solely focused on building up the power of chaos. The way she looks after her child makes her look like a loving mother. But the chaos that Abataras raises will devour a part of the world with just a little power. The chaos created by the power of Giltine and Laima is nothing like the chaos that plagued Goddess Dahlia. Abataras is another aspect of the chaos, and Chaos and Abataras are virtually the same beings. ",6,boss_avataras,480,,,Demon God Abataras,1,0,3,145,97,339,291,97,0
59557,Legend_Boss_Avataras_GMission,5,"Abataras emerged from the chaos created by the power of Laima and Giltine. Abataras, an unusual being that has never been found in any world, does not negotiate with anyone and is solely focused on building up the power of chaos. The way she looks after her child makes her look like a loving mother. But the chaos that Abataras raises will devour a part of the world with just a little power. The chaos created by the power of Giltine and Laima is nothing like the chaos that plagued Goddess Dahlia. Abataras is another aspect of the chaos, and Chaos and Abataras are virtually the same beings. ",6,boss_avataras,480,,,Demon God Abataras,1,0,3,145,97,339,291,97,0
59558,Legend_Boss_Giltine_Q1,5,"Giltine, who led Medzio Diena, the unprecedented catastrophe that fell across the continent, is a powerful Demon God with the power of death.{nl}Giltine even had other Demon Gods of her equal under her wings but had only one she set vigilance, the power Goddess Laima. The power of Giltine to bring death at any cost, and the power of Laima to look ahead to the coming future...Eventually, the struggle between the two powers that cannot yield to each other was one that did not have an end. Giltine burned the world in hopes of reviving the Divine Tree, the beginning of all existence, and at the end, she sought the death of all living things. But Giltine's long-cherished ambition went through hardships due to the savior with Laima's help and her own faults.",6,legend_boss_giltine_q1,450,,,Giltine,,0,3,182,182,182,182,182,0
59559,Field_boss_Marnoks,5,Giltine thought that Demon Queen Gesti was not working as expected as she dispatched the many Demon Lords recently. Marnox is a recent typical Demon Lord.,6,boss_marnoks,500,,,Demon Lord Marnox,,0,3,202,202,202,202,202,0
59560,Field_boss_ChiefGuard,5,"Nebulas is a Demon Lord working under Demon King Kartas that was famous for bloodshed no matter what the mission was. It is said that no demons like Nebulas since Nebulas was a human that became a demon. Nebulas even has a hatred for Demon King Kartas which is kept in check by certain constraints. Some speculate that if only we could make Nebulas remember her past, we might be able to make a deal with her.",6,boss_chiefguard,500,,,Demon Lord Nebulas,,0,3,202,202,202,202,202,0
59561,Field_boss_froster_lord,5,The Froster Lord is a reagent for a world destroyed by Giltine that has frozen over. ,6,boss_froster_lord,500,,,Froster Lord,,0,3,202,202,202,202,202,0
59562,Field_boss_bramble,5,"Demon Lord Bramble is considered the least ingenious. Gesti, who favors simpler personalities, however, granted him higher authority. Bramble is also believed to have nearly succeeded in seizing a goddess relic, a task where other Demon Lords have failed.",6,boss_bramble,500,,,Demon Lord Bramble,,0,3,202,202,202,202,202,0
59563,Field_boss_warpulis,5,"Warpulis is one that gets along nicely with Demon King Kartas as they both have fickle personalities. It seems as if Chaos itself has worked itself into this being as Warpulis is ready to sneer at it's opponents while brutally attacking them. As such, no other Demon Lord is interested in keeping Warpulis as a minion. Only Demon King Kartas seems to be able to handle Warpulis.",6,boss_warpulis,500,,,Demon Lord Warpulis,,0,3,202,202,202,202,202,0
59564,bower_interfere_Giltine,3,"The Bowers, corrupted by the power of Giltine, are a species that originally has a history older than humans, guarding the entrance to the Sanctuary where humans are forbidden to enter.{nl}The Bower Interferer confuses the mind of the approaching human so that they will not be able to reach the entrance to the Sanctuary. The ancient magic of the Bower Interferer can not be understood even by the human knowledge of the present day.",7,bower_interfere,460,,,Bower Interferer,1,5,1,139,93,325,279,93,0
59565,bower_obstructer_Giltine,1,"The Bowers, corrupted by the power of Giltine, are a species that originally has a history older than humans, guarding the entrance to the Sanctuary where humans are forbidden to enter.{nl}The Bower Obstructor uses ancient magic to create hallucinations around the entrance to the Sanctuary. This magic can make you feel trapped on a large, open field, or blind you below the daylight.",0,bower_obstructer,460,,,Bower Obstructor,1,5,1,139,93,325,279,93,0
59566,bower_oblivion_Giltine,4,"The Bowers, corrupted by the power of Giltine, are a species that originally has a history older than humans, guarding the entrance to the Sanctuary where humans are forbidden to enter.{nl}The nucleus at the center of the Oblivion beats like a heart and continues to spread the magic throughout the surrounding area. If a human is exposed to Bower Oblivion's magic for a long time, their five senses will gradually become dull and be destroyed in the end. The longer Bower Oblivion stays, the more time it takes for the magic to disappear from the place.",5,bower_oblivion,460,,,Bower Oblivion,4,5,0,302,139,139,162,186,0
59567,bower_guillotine_Giltine,3,"The Bowers, corrupted by the power of Giltine, are a species that originally has a history older than humans, guarding the entrance to the Sanctuary where humans are forbidden to enter.{nl}Bower Guillotine wipes and cleans up traces of human if anyone reaches the entrance to the Sanctuary despite the interference of other Bowers.",0,bower_guillotine,460,,,Bower Guillotine,4,5,2,302,139,139,162,186,0
59568,BlackSphere_GiltineRaid,1,No one has yet witnessed this monster actually sewing something.,0,mon_chesha_needle,460,,,Shadow,4,5,0,302,139,139,162,186,0
59569,Legend_Boss_Giltine_Shadow,5,,0,,460,,,Demon God's Shadow Giltine,,5,3,186,186,186,186,186,0
59570,Legend_Boss_Avataras_Shadow,5,,0,boss_avataras,460,,,Shadow Abataras,,0,3,186,186,186,186,186,0
59571,Legend_Boss_Giltine_Event,5,,6,,460,,,Giltine,1,0,3,139,93,325,279,93,0
59572,Legend_Boss_Avataras_Event,5,,6,boss_avataras,460,,,Abataras,1,0,3,139,93,325,279,93,0
59573,Sequoia_fire_Giltine,2,A similar mechanic as to how a Dievdirby's Owl Sculpture spews fire. ,2,mon_sequoia_fire,460,,,Sequoia Flame,4,5,0,302,139,139,162,186,0
59574,RedSphere_GiltineRaid,2,A similar mechanic as to how a Dievdirby's Owl Sculpture spews fire. ,2,mon_sequoia_fire,460,,,,4,5,0,302,139,139,162,186,0
59575,Giltine_Raid_Tree,5,A similar mechanic as to how a Dievdirby's Owl Sculpture spews fire. ,0,,460,,,Tree of Misfortune,5,5,2,279,139,139,139,232,0
59576,liepsna_spreader,4,"When most people heard the story of an ant cave spewing fire, they snorted and treated it as nonsense.{nl}At least until they encountered Liepsna Spreader.",2,liepsna_spreader,451,,"[{""Map"": 11209, ""Population"": 43, ""TimeRespawn"": 60.0}]",Liepsna Spreader,4,5,1,296,136,136,159,182,0
59577,liepsna_invader,3,"Liepsna is a group of humans who have become insects because of Kruvina.{nl}Among them, Liepsna Invader specializes in invading by penetrating the target point in advance and absorbing the nutrients, memories, and information of the prey with a long needle at the tail. The sight of it nearby is a sign of Liepsna's invasion, so the guard needs to be strengthened. ",2,liepsna_invader,450,,"[{""Map"": 11209, ""Population"": 100, ""TimeRespawn"": 60.0}]",Liepsna Invader,2,5,0,182,318,91,136,182,0
59578,liepsna_chaser,3,"Liepsna is a group of humans who have become insects because of Kruvina.{nl}With a huge two-knit blade that can even slice steels, Liepsna Chaser tracks and kills the prey as long as it is breathing.",2,liepsna_chaser,451,,"[{""Map"": 11209, ""Population"": 80, ""TimeRespawn"": 60.0}]",Liepsna Chaser,2,5,1,182,319,91,136,182,0
59579,liepsna_destroyer,4,Liepsna is a group of humans who have become insects because of Kruvina.{nl}Liepsna Destroyer's solid exoskeleton bounces off most of the attacks. It's a big mistake to think that it will be weak against fire since it's a bug. Liepsna is known to use fire as an energy source.,2,liepsna_destroyer,452,,"[{""Map"": 11209, ""Population"": 40, ""TimeRespawn"": 60.0}]",Liepsna Destroyer,2,5,2,182,319,91,137,182,0
59580,darbas_carrier,4,"Darbas Carrier is always recalled in the old stories told by the Royal Army's non-commissioned officers to the new recruits who avoid shoveling, that there's a demon that can attack, defend, and do everything with a single shovel. ",1,darbas_carrier,453,,"[{""Map"": 11210, ""Population"": 90, ""TimeRespawn"": 60.0}]",Darbas Carrier,0,5,1,183,274,91,91,274,0
59581,darbas_loader,3,"Darbas Loader is a demon that carries the workload faithfully. However, the Darbas Loader is also famous for attacking with the workloads it's carrying when it gets angry. If you wish to fight against Darbas Loader, it will be best to do so when it doesn't have anything in its hand.",1,darbas_loader,452,,"[{""Map"": 11210, ""Population"": 90, ""TimeRespawn"": 60.0}]",Darbas Loader,1,5,0,137,91,319,274,91,0
59582,darbas_miner,3,"From time to time, the pickaxe of Darbas Miner is found near the coal mine. Some courageous people steal and use those pickaxes, but beware, Darbas Miner will follow the pickaxes thief until the very end. If you want to use Darbas Miner's pickaxe, better overpower the owner first.",1,darbas_miner,453,,"[{""Map"": 11210, ""Population"": 51, ""TimeRespawn"": 60.0}]",Darbas Miner,0,5,2,183,274,91,91,274,0
59583,vynmedis,1,It is true that the seeds of Vynmedis are a popular kind of nuts. But it's also true that many people die from a fully-grown Vynmedis while trying to pick the seeds of Vynmedis.,7,vynmedis,455,,"[{""Map"": 11211, ""Population"": 75, ""TimeRespawn"": 60.0}, {""Map"": 11212, ""Population"": 1, ""TimeRespawn"": 60.0}]",Vynmedis,5,5,0,276,138,138,138,230,0
59584,biblioteka_keeper,1,"Originally, they were Demons who followed Demon King Kartas, but they were disgusted by Kartas' recklessness and shifted their allegiance to Demon King Baiga. From then on Biblioteca Keeper became Baiga's favorite.",0,biblioteka_keeper,454,,"[{""Map"": 11211, ""Population"": 72, ""TimeRespawn"": 60.0}, {""Map"": 11212, ""Population"": 1, ""TimeRespawn"": 60.0}]",Biblioteca Keeper,1,5,1,137,91,321,275,91,0
59585,darbas_cleaner,3,This little demon likes to clean things up. Heavy snow in winter is one of it as well. So Orsha's soldiers have a small wish to see Darbas Cleaner in winter.,1,darbas_cleaner,455,,"[{""Map"": 11211, ""Population"": 60, ""TimeRespawn"": 60.0}]",Darbas Cleaner,0,5,1,184,276,92,92,276,0
59586,darbas_leader,4,"If you look closely at a group of Darbas, there's a demon who holds a flag and commands with it. They are the Darbas Leader. They decorate themselves with accessories made by Kruvina, and the reason for this is yet unknown.",1,darbas_leader,456,,"[{""Map"": 11211, ""Population"": 30, ""TimeRespawn"": 60.0}]",Darbas Leader,0,5,2,184,276,92,92,276,0
59587,saugumas_sentinel,4,"Saugumas were originally soldiers guarding Orsha, but was demonized by the Beholder.{nl}Saugumas Sentinel was a foot soldier in Orsha. They defended Orsha in the past, but have transformed into the biggest threat against Orsha in the present day. ",5,saugumas_sentinel,457,,"[{""Map"": 11212, ""Population"": 90, ""TimeRespawn"": 60.0}]",Saugumas Sentinel,4,5,1,300,138,138,161,184,0
59588,saugumas_defender,2,"Saugumas were originally soldiers guarding Orsha, but was demonized by the Beholder.{nl}Sagumas Defender was an archer from Orsha. Their human bodies have disappeared, but they mutated into specialized features for handling bows and arrows, wandering around Orsha forever. According to a theory, the missing head of Saugumas Sentinel and Saugumas Guardian is Saugumas Defender, but this is not accepted by the academic world.",2,saugumas_defender,456,,"[{""Map"": 11212, ""Population"": 35, ""TimeRespawn"": 60.0}]",Saugumas Defender,1,5,0,138,92,322,276,92,0
59589,saugumas_guardion,4,"Saugumas were originally soldiers guarding Orsha, but was demonized by the Beholder.{nl}Saugumas Guardian was an elite assault soldier in Orsha. Their bodies that rushed to protect Orsha in the past have long disappeared, and only the strong sense of protecting remains. Now they protect the mined Mirtinas from the enemies of Beholder.",1,saugumas_guardion,458,,"[{""Map"": 11212, ""Population"": 20, ""TimeRespawn"": 60.0}]",Saugumas Guardian,4,5,2,300,138,138,162,185,0
59590,elgesys_malkos,4,Golems are known to have different powers depending on the material they are made with.{nl}Elgesys Malkos is made of materials that can be easily obtained in the burning forest.,2,elgesys_malkos,459,,"[{""Map"": 11213, ""Population"": 49, ""TimeRespawn"": 60.0}]",Elgesys Malkos,5,5,1,278,139,139,139,232,0
59591,elgesys_collecter,4,"Golems are known to have different powers depending on the material they are made with.{nl}The Elgesys Collector is a very small golem made from the tombstone of the cemetery. Because of this, it is often seen collecting materials to add to its body.",7,elgesys_collecter,459,,"[{""Map"": 11213, ""Population"": 50, ""TimeRespawn"": 60.0}]",Elgesys Collecter,4,5,1,301,139,139,162,185,0
59592,darbas_smuggler,3,"Darbas is famous for faithfully performs their work, but some of them do not live up to the reputation. Darbas Smuggler is famous for smuggling the workloads that other Darbas' took much effort in. Even a Darbas is not friendly to a Darbas Smuggler.",1,darbas_smuggler,458,,"[{""Map"": 11213, ""Population"": 35, ""TimeRespawn"": 60.0}]",Darbas Smuggler,0,5,0,185,277,92,92,277,0
59593,elgesys_guard,4,"Golems are known to have different powers depending on the material they are made with.{nl}Elgesys Guard is a so-called adaptive golem that absorbs nearby materials and makes them its own property. If you look at Elgesys Guard, you'll be able to figure out what's material is nearby.",0,elgesys_guard,460,,"[{""Map"": 11213, ""Population"": 24, ""TimeRespawn"": 60.0}]",Elgesys Guard,4,5,2,302,139,139,162,186,0
59594,boss_liepsna_firebug,4,"According to the stories, the first Liepsna had a horn made of Massive Kruvina. Studies have shown that the exact horn itself is presumed to be the material that mutated Liepsna Firebug into a demon. A brave warrior fought a desperate battle against a Liepsna Firebug, believing that if the horn made of Kruvina is pulled out, it would turn back into a human again. No one knows the truth to this theory, as the warrior disappeared without a trace ever since.",2,boss_liepsna_firebug,460,,,Liepsna Firebug,2,0,3,186,325,93,139,186,0
59595,boss_darbas_smasher,3,"The demon that is in charge of the toughest and most demanding task among Darbas. According to a theory, after getting injured in the head by the falling rocks, drilling through the entrance of a coal mine, it lost its eyesight and intelligence by a great deal. This is why Darbas Smasher has another demon that always guides and controls it. When that daemon is gone, Darbas Smasher will become faithful to its instincts to smash anything, so be careful.",1,boss_darbas_smasher,460,,,Darbas Smasher,0,0,3,186,279,93,93,279,0
59596,boss_saugumas_executor,4,"Orsha's guards felt indescribable feelings when they saw the Saugumas. Their uniforms of the monster had the names of their colleagues on them. They soon organized a team of investigators to check the fate of their colleagues who turned into Saugumas. After almost completing the investigation except for the whereabouts of the commander in charge of security in Orsha, they encountered the Sagumas Executor. Their investigation was over.",8,boss_saugumas_executor,460,,,Saugumas Executor,4,0,3,302,139,139,162,186,0
59597,doll_lucy,1,Lucy who followed you because of its fondness for humans.,0,,1,,,Lucy,0,2,0,2,3,1,1,3,0
59598,weekly_boss_Tiny_ThreeBrothers,5,"Due to their cute appearances, many people tried to tame Tinis, but they never succeeded.",6,boss_tinies,500,,,The Three Tini Siblings,,0,1,202,202,202,202,202,0
59599,weekly_lapinel_lucy_summon,1,"There are of course normal books in the Goddess' Fantasy Library. However, there are also many that are made of materials unknown to humans. Lapinels live in the 2nd dimension that is located between the bookshelves that contain such books. They spread to many worlds once they pop out of their books.",6,mon_lapinel,500,,,Lapinel,0,5,1,202,303,101,101,303,0
59600,weekly_lapindal_ribbon_lucy_summon,3,The Ribbon Raphindal is not much different from a normal Raphindal. The fact that they were deeply moved by the fact that Giltine tied a ribbon on them is not something that other people can easily understand.,6,mon_llapindal_ribbon,500,,,Ribbon Raphindal,0,5,1,202,303,101,101,303,0
59601,weekly_lapindion_lucy_summon,3,"The Raphindion had lived between the bookshelves of the Fantasy Library before. Vaivora and the Kupoles never made too much effort it catching it because it was prone to hide in the 2nd dimension between the shelves and since it wasn't really harming anyone. Some even served Vaivora. However, Medzio Diena and the aftermath changed everything. ",3,mon_lapindion,500,,,Raphindion,0,5,1,202,303,101,101,303,0
59602,weekly_Nepenthes,1,"Prior to Medzio Diena, this monster spent most of its time sleeping, so it wasn't that dangerous.",1,boss_nepenthes,460,,,Nepenthes,5,0,1,279,139,139,139,232,0
59603,doll_vakarine,1,,0,,1,,,Vakarine Doll,0,2,0,2,3,1,1,3,0
59604,Legend_Boss_Avataras_Auto,5,"Abataras emerged from the chaos created by the power of Laima and Giltine. Abataras, an unusual being that has never been found in any world, does not negotiate with anyone and is solely focused on building up the power of chaos. The way she looks after her child makes her look like a loving mother. But the chaos that Abataras raises will devour a part of the world with just a little power. The chaos created by the power of Giltine and Laima is nothing like the chaos that plagued Goddess Dahlia. Abataras is another aspect of the chaos, and Chaos and Abataras are virtually the same beings. ",6,boss_avataras,460,,,Demon God Abataras,1,0,3,139,93,325,279,93,0
59605,Legend_Boss_Giltine_Auto,5,"Giltine's 'illusion' based on the memories that Abataras peeked through Mulia's mind. This illusion made by the power of Chaos, is weaker than Giltine's original power but is intimidating enough.",6,boss_giltine,460,,,Demon Goddess Giltine,1,0,3,139,93,325,279,93,0
59607,Legend_Boss_Giltine_Shadow_Auto,5,,0,,460,,,Demon God's Shadow Giltine,,5,3,186,186,186,186,186,0
59608,Legend_Boss_Avataras_Shadow_Auto,5,,0,boss_avataras,460,,,Shadow Abataras,,0,3,186,186,186,186,186,0
59609,liepsna_chaser_Giltine_Summon,3,"Liepsna is a group of humans who have become insects because of Kruvina.{nl}With a huge two-knit blade that can even slice steels, Liepsna Chaser tracks and kills the prey as long as it is breathing.",2,,460,,,Liepsna Chaser,2,5,1,186,325,93,139,186,0
59610,darbas_cleaner_Giltine_Summon,3,This little demon likes to clean things up. Heavy snow in winter is one of it as well. So Orsha's soldiers have a small wish to see Darbas Cleaner in winter.,1,,460,,,Darbas Cleaner,0,5,1,186,279,93,93,279,0
59611,saugumas_sentinel_Giltine_Summon,4,"Saugumas were originally soldiers guarding Orsha, but was demonized by the Beholder.{nl}Saugumas Sentinel was a foot soldier in Orsha. They defended Orsha in the past, but have transformed into the biggest threat against Orsha in the present day. ",5,,460,,,Saugumas Sentinel,4,5,1,302,139,139,162,186,0
59612,saugumas_guardion_Giltine_Summon,4,"Saugumas were originally soldiers guarding Orsha, but was demonized by the Beholder.{nl}Saugumas Guardian was an elite assault soldier in Orsha. Their bodies that rushed to protect Orsha in the past have long disappeared, and only the strong sense of protecting remains. Now they protect the mined Mirtinas from the enemies of Beholder.",1,,460,,,Saugumas Guardian,4,5,2,302,139,139,162,186,0
59613,darbas_smuggler_Giltine_Summon,3,"Darbas is famous for faithfully performs their work, but some of them do not live up to the reputation. Darbas Smuggler is famous for smuggling the workloads that other Darbas' took much effort in. Even a Darbas is not friendly to a Darbas Smuggler.",1,,460,,,Darbas Smuggler,0,5,0,186,279,93,93,279,0
59614,TH_raganosis_Phalanx,5,"Raganosis is a very difficult species to deal with even in the demonic world. They have amazing adaptability and knowledge along with strong power. Those who started walking on two feet started to use their front feet to handle the tools. Some of them started to use their dead colleague's horns in battle, using them as a tool.",6,th_raganosis_phalanx,460,,,Raganosis Phalanx,,5,1,186,186,186,186,186,0
59615,TH_raganosis_cannon,5,Raganosis is a very difficult species to deal with even in the demonic world. They have amazing adaptability and knowledge along with strong power. Some of the Raganosis walking with two legs began to imitate the way the humans fought. It didn't take them long to make guns and use them for combat after they started dealing with gunpowder.,6,th_raganosis_cannon,460,,,Raganosis Cannoneer,,5,1,186,186,186,186,186,0
59616,TH_GoldMonster,5,Heroic Tale Golden Unknocker,6,th_goldmonster,460,,,Golden Unknocker,,5,1,186,186,186,186,186,0
59618,TH_boss_BowerKeeper,5,"Among the Bowers, Bower Keeper, who stays closest to the Sanctuary's entrance for protection, is hard to come face to face. It's not an easy job to overcome the interference of the other Bowers, and because the entrance to the Sanctuary is hidden from the human eyes, it must be found first before the Bower Keeper reveals itself. If you don't defeat the Bower Keeper, the entrance to the Sanctuary will hide again. Bower Keeper is treated equally as the mother of other Bowers living in the area, and if the Bower Keeper dies, Bower's mission will fail completely. However, the current Bowers are completely corrupted by the power of Giltine, abandoning their mission and turning into ruthless monsters.",6,th_boss_bowerkeeper,460,,,Bower Keeper,,0,3,186,186,186,186,186,0
59619,TH_boss_saugumas_executor,5,"Orsha's guards felt indescribable feelings when they saw the Saugumas. Their uniforms of the monster had the names of their colleagues on them. They soon organized a team of investigators to check the fate of their colleagues who turned into Saugumas. After almost completing the investigation except for the whereabouts of the commander in charge of security in Orsha, they encountered the Sagumas Executor. Their investigation was over.",6,th_boss_saugumas_executor,460,,,Saugumas Executor,,0,3,186,186,186,186,186,0
59620,TH_boss_RaganosisCommander,5,"The Raganosis Commander, which evolved to walk a two-legged race despite its huge size, became the leader of the Raganosis due to its overwhelming pressure. Raganosis Commander was notorious for being a ruthless destroyer, even gaining a reputation in the demonic world. The reason why Giltine kept Raganosis Commander and its pack close to her, instead of using them to track the Revelations, was because they were one of the few who could handle the magic of the Pradzia Temple. This is why Raganosis Commander was not given the place of the Demon Lord, but no demon was dissatisfied with this treatment.",6,th_boss_raganosiscommander,460,,,Raganosis Commander,,0,3,186,186,186,186,186,0
59621,TH_raganosis_guardian_white,5,"Raganosis is a very difficult species to deal with even in the demonic world. They have amazing adaptability and knowledge along with strong power. Those who started walking on two feet started to use their front feet to handle the tools. Some of them started to use their dead colleague's horns in battle, using them as a tool.",6,th_raganosis_guardian_white,460,,,Raganosis Guardian,,5,1,186,186,186,186,186,0
59622,TH_raganosis_seeker_white,5,Raganosis is a very difficult species to deal with even in the demonic world. They have amazing adaptability and knowledge along with strong power. Some of the Raganosis walking with two legs began to imitate the way the humans fought. It didn't take them long to make guns and use them for combat after they started dealing with gunpowder.,6,th_raganosis_seeker_white,460,,,Raganosis Seeker,,5,1,186,186,186,186,186,0
59623,TH_raganosis_ram_white,5,"Raganosis is a very difficult species to deal with even in the demonic world. They have amazing adaptability and knowledge along with strong power. Raganosis with big size couldn't evolve into two-legged walking like any other Raganosis. But the classic way of fighting, in which Raganosis Ram weaponizes its size and weight, is still very threatening.",6,th_raganosis_ram_white,460,,,Raganosis Ram,,5,2,186,186,186,186,186,0
59624,TH_bower_interfere_magenta,5,"The Bowers, corrupted by the power of Giltine, are a species that originally has a history older than humans, guarding the entrance to the Sanctuary where humans are forbidden to enter.{nl}The Bower Interferer confuses the mind of the approaching human so that they will not be able to reach the entrance to the Sanctuary. The ancient magic of the Bower Interferer can not be understood even by the human knowledge of the present day.",6,th_bower_interfere_magenta,460,,,Bower Interferer,,5,1,186,186,186,186,186,0
59625,TH_bower_obstructer_magenta,5,"The Bowers, corrupted by the power of Giltine, are a species that originally has a history older than humans, guarding the entrance to the Sanctuary where humans are forbidden to enter.{nl}The Bower Obstructor uses ancient magic to create hallucinations around the entrance to the Sanctuary. This magic can make you feel trapped on a large, open field, or blind you below the daylight.",6,th_bower_obstructer_magenta,460,,,Bower Obstructor,,5,1,186,186,186,186,186,0
59626,TH_bower_oblivion_magenta,5,"The Bowers, corrupted by the power of Giltine, are a species that originally has a history older than humans, guarding the entrance to the Sanctuary where humans are forbidden to enter.{nl}The nucleus at the center of the Oblivion beats like a heart and continues to spread the magic throughout the surrounding area. If a human is exposed to Bower Oblivion's magic for a long time, their five senses will gradually become dull and be destroyed in the end. The longer Bower Oblivion stays, the more time it takes for the magic to disappear from the place.",6,th_bower_oblivion_magenta,460,,,Bower Oblivion,,5,0,186,186,186,186,186,0
59627,TH_saugumas_sentinel_orange,5,"Saugumas were originally soldiers guarding Orsha, but was demonized by the Beholder.{nl}Saugumas Sentinel was a foot soldier in Orsha. They defended Orsha in the past, but have transformed into the biggest threat against Orsha in the present day. ",6,th_saugumas_sentinel_orange,460,,,Saugumas Sentinel,,5,1,186,186,186,186,186,0
59628,TH_saugumas_defender_orange,5,"Saugumas were originally soldiers guarding Orsha, but was demonized by the Beholder.{nl}Sagumas Defender was an archer from Orsha. Their human bodies have disappeared, but they mutated into specialized features for handling bows and arrows, wandering around Orsha forever. According to a theory, the missing head of Saugumas Sentinel and Saugumas Guardian is Saugumas Defender, but this is not accepted by the academic world.",6,th_saugumas_defender_orange,460,,,Saugumas Defender,,5,1,186,186,186,186,186,0
59629,TH_saugumas_guardion_orange,5,"Saugumas were originally soldiers guarding Orsha, but was demonized by the Beholder.{nl}Saugumas Guardian was an elite assault soldier in Orsha. Their bodies that rushed to protect Orsha in the past have long disappeared, and only the strong sense of protecting remains. Now they protect the mined Mirtinas from the enemies of Beholder.",6,th_saugumas_guardion_orange,460,,,Saugumas Guardian,,5,1,186,186,186,186,186,0
59630,YellowSphere_GiltineRaid,2,A similar mechanic as to how a Dievdirby's Owl Sculpture spews fire. ,2,mon_sequoia_fire,460,,,,4,5,0,302,139,139,162,186,0
59631,boss_FD_durahan,2,"Dullahan was one of the ghosts that was known to the human world and there were some kinds among them that do not harm people that are not related to the resentment. But, as you know, Medzio Diena changed everything.",0,boss_durahan,470,,"[{""Map"": 11239, ""Population"": 1, ""TimeRespawn"": 10.0}]",Dullahan,1,1,3,142,95,332,285,95,0
59632,boss_FD_NetherBovine,3,Nederbovine bases its origin on the demon realm. This is not an intelligent demon. It is a beast that is being raised by demons.,0,boss_netherbovine,470,,"[{""Map"": 11239, ""Population"": 1, ""TimeRespawn"": 10.0}]",Netherbovine,1,1,3,142,95,332,285,95,0
59633,boss_FD_Riteris,2,"There's a legend were Riteris was one of the masters in the past. Among the masters that are not wizards, some make contracts with the demons for immortality and look for others who are similar to them, then lead them to the demon realm.",0,mon_riteris,470,,"[{""Map"": 11239, ""Population"": 1, ""TimeRespawn"": 10.0}]",Riteris,1,1,3,142,95,332,285,95,0
59634,boss_FD_Marionette,4,"Marionette is a monster that looks familiar, but brings fear from that familiarity.",0,boss_marionette,470,,"[{""Map"": 11239, ""Population"": 1, ""TimeRespawn"": 10.0}]",Marionette,1,1,3,142,95,332,285,95,0
59635,boss_FD_succubus,1,"Succubus are following Demon Lord Naktis' orders, but it is said that they aren't happy with how things are going.",7,boss_succubus,470,,"[{""Map"": 11239, ""Population"": 1, ""TimeRespawn"": 10.0}]",Succubus,5,1,3,285,142,142,142,237,0
59636,boss_FD_ginklas,4,"Current Ginklas is caught by madness, so there is no chance to show his original rationality.",2,boss_ginklas,470,,"[{""Map"": 11239, ""Population"": 1, ""TimeRespawn"": 10.0}]",Ginklas,4,1,3,308,142,142,166,190,0
59637,boss_FD_Deathweaver,4,The history of the Deathweaver has long been known to humans. Many are the warriors and mages who perished in their nets of death.,0,boss_deathweaver,470,,"[{""Map"": 11239, ""Population"": 1, ""TimeRespawn"": 10.0}]",Deathweaver,1,1,3,142,95,332,285,95,0
59638,boss_FD_SwordBallista,1,Oh you poor wanderer whom has many burdens of sin balanced on your back.. part of a poem given to Gorkas by the previous Sage Master.,0,boss_swordballista,470,,"[{""Map"": 11239, ""Population"": 1, ""TimeRespawn"": 10.0}]",Gorkas,1,1,3,142,95,332,285,95,0
59639,TH_bower_Gather,5,"The Bowers, corrupted by the power of Giltine, are a species that originally has a history older than humans, guarding the entrance to the Sanctuary where humans are forbidden to enter.{nl}The nucleus at the center of the Oblivion beats like a heart and continues to spread the magic throughout the surrounding area. If a human is exposed to Bower Oblivion's magic for a long time, their five senses will gradually become dull and be destroyed in the end. The longer Bower Oblivion stays, the more time it takes for the magic to disappear from the place.",6,th_bower_gather,460,,,Bower Demonic Cluster,,3,0,186,186,186,186,186,0
59640,TH_orsha_catapult,5,"Saugumas were originally soldiers guarding Orsha, but was demonized by the Beholder.{nl}Saugumas Sentinel was a foot soldier in Orsha. They defended Orsha in the past, but have transformed into the biggest threat against Orsha in the present day. ",6,th_orsha_catapult,460,,,Orsha Catapult,,3,1,186,186,186,186,186,0
